"bskyUsername","bskyPostHash","action","author","handle","text","timestamp"
"anagha00@umd.edu","625ab515-d8db-5d0f-90ac-1465713682ea","New Post","""Science Friday ""","scifri.bsky.social","""Tonight marks the end of March Madness, but don’t forget March Mammal Madness—an exciting science communication event with animal matchups. This year, the polar bear won.\n\nCheck out our 2023 conversation on the keys to success in the tournament.""","2025-04-08T00:33:03.332Z"
"anagha00@umd.edu","62757029-940e-534a-a681-e36955b6e30a","New Post","NBC News","nbcnews.com","""In """"A Nice Indian Boy,' Jonathan Groff and Karan Soni are being praised for their onscreen chemistry in an emotional and comical take on meeting the parents.""","2025-04-08T18:15:05Z"
"anagha00@umd.edu","62a6874e-e9cf-576a-bf7d-e7754dcb72ce","New Post","feminist next door","emrazz.bsky.social","""Anyone with a 401K will get hosed, that’s a lot of middle class people, but working class people will see the quickest job cuts any time companies lose major value and can’t future predict earnings. The government could step in with a safety net here - but this one won’t. Not for individuals.""","2025-04-07T02:28:04.770Z"
"anagha00@umd.edu","62a83204-67fe-5343-987e-c0c15032975a","New Post","NBC News","nbcnews.com","""A worker at a roofing company in Bellingham, Washington, that was raided by ICE says that masked agents in tactical gear swarmed the property with guns drawn, detaining three of his family members and dozens of co-workers.""","2025-04-07T18:00:10Z"
"anagha00@umd.edu","62eb53b1-c1c1-5db6-89d3-b79b879ff46e","New Post","feminist next door","emrazz.bsky.social","""I hate that every authoritarian installation of fear and intimidation is working. It’s worse than what he’s doing, because it removes all hope that there will be pressure to stop.""","2025-04-07T15:44:36.769Z"
"anagha00@umd.edu","640d8125-6809-53d2-8ae2-89c849d2715c","New Post","feminist next door","emrazz.bsky.social","X is brimming with exchanges like this - it’s wildly entertaining but I hesitate to lean in because he’ll just weaponize any “unbiased facts” endorsement by manipulating the code.","2025-04-06T01:15:47.721Z"
"anagha00@umd.edu","646e2276-bb17-57da-b3eb-2eb5f97e6903","New Post","Pop Base","popbase.tv","‘A Minecraft Movie’ debuts with a record-breaking $157M at the domestic box office.\n\nIt marks the biggest box office 3-day opening for a video game film adaptation. It also opens with $301M globally.","2025-04-06T15:34:02.102Z"
"anagha00@umd.edu","654f5982-4be0-5c47-bf2b-403fbb846bac","New Post","NBC News","nbcnews.com","""According to one of the responding officers, a suspect admitted to a deadly confrontation claiming self-defense.\n\nWhen an officer referred to the suspect as alleged, he reportedly responded, “I’m not alleged, I did it.”""","2025-04-08T06:30:07Z"
"anagha00@umd.edu","65d434b8-5f8b-5830-aee8-b55b7641b6a5","New Post","NBC News","nbcnews.com","""The U.N. has named 54 officials from Nicaraguan President Ortega’s government who it says are responsible for serious human rights violations and crimes, in what was described as a “tightly coordinated system of repression."""" ""","2025-04-04T13:02:05Z"
"anagha00@umd.edu","6607285c-9f12-51ec-affd-db5dbdcc7cdb","Reposted by @emrazz.bsky.social","Robin Ince","robinince.bsky.social","Put up by Katy Brand today - this is the story over and over again","2025-04-05T08:19:55.980Z"
"anagha00@umd.edu","66532b3d-bb5e-5fdd-9627-7c240f4b54eb","Reposted by @nbcnews.com","Ryan J. Reilly “paints a vivid and urgent portrait of… disarray”","ryanjreilly.com","Trump prosecutor compares use of Jan. 6 charge to internment of Japanese Americans:\n\nwww.nbcnews.com/politics/tru...","2025-04-04T16:19:01.022Z"
"anagha00@umd.edu","665ddd5f-cb0a-555f-81ff-814bafb4dc09","New Post","Pop Base","popbase.tv","""The Florida Gators have won the NCAA Men’s Basketball National Championship, beating Houston 65-63.""","2025-04-08T03:15:52.046Z"
"anagha00@umd.edu","6712b552-3064-5cde-bfca-7cc866578cd9","New Post","NBC News","nbcnews.com","""Val Kilmer died from pneumonia Tuesday night after an intense 11-year battle with throat cancer that left him using a voice box.\n\nDespite the brutal toll cancer took on Kilmer, the actor said he never felt badly the bad hand middle age had dealt him.""","2025-04-06T10:30:06Z"
"anagha00@umd.edu","67aa6638-2439-5ff5-816c-8077094ea9df","Reposted by @emrazz.bsky.social","News Eye","newseye.bsky.social","NEW: Incredible scenes in Washington DC now.\n\nTens of thousands on the National Mall for the #HandsOff protest against Trump & Musk.\n\nThere must be over a million people protesting across every US state today.\n\n#FiftyFiftyOne #HandsOff2025\n\n(🎥 Alejandro Alvarez)","2025-04-05T19:36:21.355Z"
"anagha00@umd.edu","680ff58f-82eb-58e2-8afd-ae1bc032ab02","New Post","feminist next door","emrazz.bsky.social","""Ban abortion\nBan all gender based healthcare, research, education and jobs programs under the premise of [very real] transphobia\nDefund social safety net programs\nDefund the department of education\nCollapse the economy and restrict the job market\n\nThey’re forcing American women back 100+ years.""","2025-04-07T02:49:13.138Z"
"anagha00@umd.edu","6815e45e-3cf1-5378-a8a7-00b1fd5d2e27","New Post","NBC News","nbcnews.com","""Robert F. Kennedy Jr., a longtime anti-vaccine activist, promised as HHS secretary that he would not take away vaccines. \n\nSince taking office, he has repeatedly downplayed the severity of measles, publicly pushed unproven treatments, and overseen mass firings across federal health agencies.""","2025-04-03T20:45:06Z"
"anagha00@umd.edu","6874a480-4093-530f-87fe-3a87adaab9e9","New Post","NBC News","nbcnews.com","""The number of invasive group A strep infections more than doubled from 2013 to 2022, according to a study from the CDC. \n\nPrior to that, rates of invasive strep had been stable for 17 years.""","2025-04-08T16:15:06Z"
"anagha00@umd.edu","689b9ed3-363c-5a23-8563-44f782cc14e0","New Post","NBC News","nbcnews.com","""Cincinnati has lost 1-0 in each of its last three games. According to Sportradar, no team had lost by that score three straight times since the Philadelphia Phillies did it in May 1960.""","2025-04-04T14:15:06Z"
"anagha00@umd.edu","68a718f4-e8fe-582e-95f1-88d3b62e0aa2","New Post","NBC News","nbcnews.com","""Clem Burke, whose versatile drumming propelled the iconic rock group Blondie during its decades performing everything from new-wave punk to disco-infused tunes, has died. He was 70.""","2025-04-08T08:11:00Z"
"anagha00@umd.edu","6a1fcc46-82ab-5de3-b555-61e0b7631895","New Post","NBC News","nbcnews.com","""Women are 73% more likely to be seriously injured in a head-on car crash compared with men. \n\nIt's because cars aren't designed to be safe for women, the CEO of a crash test dummy producer says, adding that vehicles are being designed “around a male.”""","2025-04-06T10:00:08Z"
"anagha00@umd.edu","6acc4df8-c0c9-5108-af22-b6e9779b7bc4","New Post","NBC News","nbcnews.com","Live updates: The women's college basketball Final Four is here.\n\nNo. 1 seeds South Carolina and Texas tip off at 7 p.m. ET followed by No. 1 seed UCLA vs. No. 2 seed UConn at 9 p.m. ET.","2025-04-04T22:45:08Z"
"anagha00@umd.edu","6b3b64a7-b146-5a3c-bff4-9b2caa23d028","New Post","NBC News","nbcnews.com","""Yeshiva University baseball has lost 99 straight games. \n\nLehman College has lost 42 consecutive contests. \n\nThey play each other today. ""","2025-04-08T13:03:28Z"
"anagha00@umd.edu","6b767bb4-80ce-565b-a99f-4208b70a3712","New Post","NBC News","nbcnews.com","The federal government will release the latest monthly jobs report Friday.","2025-04-04T09:34:11Z"
"anagha00@umd.edu","6d1a1510-532b-5bf1-a489-1fe97f9765d0","Reposted by @emrazz.bsky.social","Moira Donegan","moiradonegan.bsky.social","""One thing you notice as a feminist is that feminism gets linked to, and implicitly blamed, for every malignant political force or failure. Feminism becomes a collaborator with empire, a driver of neoliberalism, a motivator for the carceral state. Malignant and all powerful, yet never defined.""","2025-04-05T15:16:29.920Z"
"anagha00@umd.edu","6d2e1940-1650-5d4b-92b8-4596b2ff222a","New Post","Pop Base","popbase.tv","""Jenna Ortega on leaving the ‘SCREAM’ franchise after Melissa Barrera was fired:\n\n“It had nothing to do with pay or scheduling, the Melissa stuff was happening, and it was all kind of falling apart.”""","2025-04-07T12:44:24.461Z"
"anagha00@umd.edu","6d719ab5-349b-5b97-a881-95bb70934792","Reposted by @anagha00.bsky.social","Tim Onion","bencollins.bsky.social","""I'm watching CNBC. These anchors are so angry. They really didn't believe he'd do it. They're actually just now, 10 years into this shit, realizing he's a maniac hellbent on revenge and there's no grand plan for the markets. Better late than never but holy shit.""","2025-04-03T14:14:27.113Z"
"anagha00@umd.edu","6eef97f5-721a-5c62-b481-ecbcbff6d195","New Post","NBC News","nbcnews.com","""Eight key OPEC+ producers agree to raise combined crude oil output by 411,000 barrels per day, speeding up the pace of their scheduled hikes and pushing down oil prices.""","2025-04-07T06:30:07Z"
"anagha00@umd.edu","6f7af2df-8118-54e2-937d-a913eb7a90d9","New Post","Pop Base","popbase.tv","""Cassie Ventura is set to testify against Sean 'Diddy' Combs in his upcoming sex trafficking trial, taking place on May 5th.""","2025-04-07T20:19:44.738Z"
"anagha00@umd.edu","6ffe6e75-e53a-5077-8f58-81dfd8b33920","New Post","NBC News","nbcnews.com","""The NIH has canceled more than 270 grants, totaling at least $125 million, focused on LGBTQ health in recent weeks.""","2025-04-03T14:15:06Z"
"anagha00@umd.edu","705f2bf8-7b91-54d2-bea9-1f6ea1962c83","Reposted by @emrazz.bsky.social","Nora Bombay","norabombay.bsky.social","Destroying the global economy: \n\nSome real Voldemort level shit.\n\nWe live in the most ridiculous timeline.","2025-04-07T11:37:29.132Z"
"anagha00@umd.edu","708f7de3-62ac-5668-a490-87249ea903cc","New Post","NBC News","nbcnews.com","""Six young children at a Lubbock, Texas, day care center have tested positive for measles — a dreaded scenario with the potential to accelerate an already out-of-control outbreak that has spread to at least two other states.""","2025-04-05T17:00:07Z"
"anagha00@umd.edu","719ae046-14fc-5617-bd2a-1169dbedabe9","Reposted by @emrazz.bsky.social","Mark Cuban","mcuban.bsky.social","There are 33m companies in the USA. Only 21k employe 500 or more. And they only make up 23% of workers. \n\nTrump and Elon are ignoring the more than 32m entrepreneurs that can't afford to build a new factory or pay tariffs or absorb cancelled contracts.","2025-04-04T13:57:51.673Z"
"anagha00@umd.edu","725e72fe-5f46-51e5-b7ac-b3fa7fbb0fb0","New Post","NBC News","nbcnews.com","""Denmark’s prime minister is wrapping up a three-day visit to Greenland on Friday after telling the U.S. “you cannot annex another country."""" ""","2025-04-04T09:50:44Z"
"anagha00@umd.edu","729a6a26-8f6a-58dc-bca5-2a218fcd68f0","New Post","NBC News","nbcnews.com","""NEW: The FBI has issued a call for agents to voluntarily serve as bodyguards for Deputy Director Dan Bongino, a break from past practice in which the bureau’s No. 2 officials did not have security details, current and former FBI officials tell NBC News.""","2025-04-08T11:29:47Z"
"anagha00@umd.edu","73cac2ae-835c-52fc-908d-09226dd2a432","New Post","feminist next door","emrazz.bsky.social","for fucks sake","2025-04-06T07:35:34.247Z"
"anagha00@umd.edu","745493a4-d728-55e4-b651-c005c6e32127","New Post","NBC News","nbcnews.com","Ukrainian President Zelenskyy says intensifying Russian attacks show that there is still insufficient international pressure on Moscow.","2025-04-06T15:15:05Z"
"anagha00@umd.edu","74735daa-7be3-5783-9006-9285895c6fcf","New Post","Pop Base","popbase.tv","The Florida Gators and the Houston Cougars will face off in the NCAA Men’s Basketball National Championship.","2025-04-06T03:58:27.125Z"
"anagha00@umd.edu","74ef06d6-338c-507f-8669-81d9e843b391","New Post","NBC News","nbcnews.com","The National Park Service has reversed edits and restored content to its webpage about Harriet Tubman and the Underground Railroad in the wake of news reports and public backlash over changes excluding references to slavery.","2025-04-08T20:30:10Z"
"anagha00@umd.edu","7655ebb8-9d2c-5194-bb93-d37aa5f4c6b4","New Post","feminist next door","emrazz.bsky.social","""I don’t care that they deserve to feel the pain they enabled. The people who don’t deserve it will always, always feel it worse. Make it stop.""","2025-04-04T20:37:48.677Z"
"anagha00@umd.edu","76e08287-5aa0-5777-b0cd-0338f3a10bd1","New Post","NBC News","nbcnews.com","Warren Buffett denies on social media posts after President Trump shared a fan video that claimed the president is tanking the stock market on purpose with the endorsement of the legendary investor.","2025-04-04T19:30:07Z"
"anagha00@umd.edu","78a7360b-97db-55fb-9d84-c09a241846c8","New Post","NBC News","nbcnews.com","""President Donald Trump on Wednesday signed an executive order shutting the de minimis trade loophole, effective May 2.""","2025-04-03T06:00:10Z"
"anagha00@umd.edu","79baa0e1-9479-5699-b102-a4d5b6996d09","New Post","NBC News","nbcnews.com","""Jury selection began Monday in the trial of a former Gambian soldier accused of torture in his home country, making him the first noncitizen to stand trial in the U.S. for allegedly committing torture abroad.""","2025-04-08T02:30:07Z"
"anagha00@umd.edu","79dae3e1-ab84-51bb-8a15-5ec42f0581fd","New Post","NBC News","nbcnews.com","Nursing influencer Hailey Okula dies during childbirth after facing infertility struggles.","2025-04-03T05:45:05Z"
"anagha00@umd.edu","7a172358-435e-5d19-87f2-7f1bbfa90d7a","New Post","NBC News","nbcnews.com","""Since a Maryland father was mistakenly deported to an in El Salvador prison, his 5-year-old son has sought comfort in the scent of his missing father’s clothes.\n\n“He shows me how much he missed Kilmar,” Abrego Garcia’s wife says in court documents.""","2025-04-03T13:34:05Z"
"anagha00@umd.edu","7b6635c1-8735-537b-b61b-1d4630394f17","New Post","NBC News","nbcnews.com","""Israeli PM Netanyahu arrives in Hungary, stepping foot for the first time into a country that recognizes the jurisdiction of the ICC since it issued a warrant for his arrest last year.\n\nBut PM Orbán has vowed to defy the court's directive.""","2025-04-03T12:06:05Z"
"anagha00@umd.edu","7c3ea174-6b2f-5bfb-9506-1849f9932113","New Post","Pop Base","popbase.tv","""‘eternal sunshine’ by Ariana Grande returns to #1 on the Billboard 200  for a third week with 137k units, following ‘brighter days ahead.""","2025-04-06T19:14:32.113Z"
"anagha00@umd.edu","7c910baa-5b17-52cd-a43f-1901e822b0d4","New Post","Pop Base","popbase.tv","Billboard names Nicki Minaj the Best Female Rapper of all-time.","2025-04-07T20:18:55.505Z"
"anagha00@umd.edu","7c97f353-50af-54a2-b537-abf35da86cba","New Post","NBC News","nbcnews.com","""China could get a reduction in tariffs if it approves a deal to sell TikTok’s U.S. operations, President Trump says. ""","2025-04-07T16:40:32Z"
"anagha00@umd.edu","7c9ac155-037f-538a-9cbc-ccbd50c300cf","New Post","NBC News","nbcnews.com","Two lawmakers from the United Kingdom’s ruling Labour party were denied entry to Israel and deported.","2025-04-06T16:30:07Z"
"anagha00@umd.edu","7d4a6a6b-28a4-5250-9da2-1f57056699a0","New Post","NBC News","nbcnews.com","""A pair of prominent Democratic members of Congress will host a """"shadow"""" hearing Monday seeking to spotlight what they describe as President Trump's attacks on the rule of law. ""","2025-04-07T10:32:26Z"
"anagha00@umd.edu","7e06c44a-ce4c-5870-bab6-05685e149fa1","New Post","Pop Base","popbase.tv","The IRS has agreed to share immigrants’ tax information with ICE to facilitate deportations.","2025-04-08T18:21:27.813Z"
"anagha00@umd.edu","7eea76ce-5f12-51bf-b52f-5254710cdb38","New Post","NBC News","nbcnews.com","""NHL star Johnny Gaudreau's wife welcomed a baby boy on April 1, more than 7 months after the hockey player was killed in a bicycle crash.""","2025-04-08T19:30:06Z"
"anagha00@umd.edu","7f7f0274-6304-59e3-90be-64e2a6d7c6cb","New Post","feminist next door","emrazz.bsky.social","""The long term damage here is immeasurable. Number go up, number go down, that’s the exchange - but on a global scale we have unseated ourselves as the global trade leader. That’s over. “Negotiations” on tariffs does not change what has happened here. The unwritten leverage of implied power is gone.""","2025-04-08T02:19:37.697Z"
"anagha00@umd.edu","7fa94bdd-b723-55cd-b651-2cd867c3a863","New Post","Pop Base","popbase.tv","Olivia Rodrigo recreates the ‘Severance’ work transition in new TikTok.","2025-04-04T08:03:24.123Z"
"anagha00@umd.edu","81c00844-49e8-59e9-abb2-5d07d3462a47","New Post","feminist next door","emrazz.bsky.social","""There has to be a point where no matter how intensely blind your sycophancy may be, your survival instinct kicks in.  Even if this approach could work, and it can’t, it objectively can’t, whatever institutions you think you’ll control won’t survive it.""","2025-04-04T20:34:43.929Z"
"anagha00@umd.edu","8236af5d-b4fa-5c86-9f2f-08fbc7d31671","New Post","NBC News","nbcnews.com","""BREAKING: Supreme Court halts a federal judge's ruling requiring several federal agencies to reinstate around 16,000 workers the Trump administration seeks to fire.""","2025-04-08T16:14:40Z"
"anagha00@umd.edu","82cb015d-09e5-569c-883c-929a1f9934b3","New Post","NBC News","nbcnews.com","""In recent weeks, the Trump administration has received nearly 200 comments from shrimpers and industry organizations, many describing the bleak outlook of the business and asking for higher tariffs.""","2025-04-04T18:14:54.168Z"
"anagha00@umd.edu","840a22f3-0b4c-5739-868a-99d3a45bc811","Reposted by @nbcnews.com","Ben Goggin","bengoggin.bsky.social","""How an errant headline about a tariffs 'pause' briefly sent stocks soaring\n\nthe errant statement went from X, to CNBC and Reuters.\n\nwww.nbcnews.com/business/mar...""","2025-04-07T20:02:33.717Z"
"anagha00@umd.edu","84ff9f69-ef5a-57f6-afe6-daaa42ea470d","New Post","Quite Interesting","qi.com","Rumpology is the art of reading someone’s future through the lines and crevices of their buttocks.","2025-04-05T16:45:34.152Z"
"anagha00@umd.edu","85320a6d-b22f-57fc-9d55-a17d74b536cf","New Post","NBC News","nbcnews.com","""A group of Senate Republicans delivered a rare rebuke to President Trump, helping to pass a resolution to block his tariffs on Canadian products as he escalated his broader trade war, NBC News' Peter Alexander reports.""","2025-04-03T19:45:51Z"
"anagha00@umd.edu","85c57c61-c3a2-562a-b605-433e1dc9ae91","New Post","feminist next door","emrazz.bsky.social","Find someone who loves you as much as Tim Miller loves puka shells","2025-04-04T00:56:27.497Z"
"anagha00@umd.edu","85f96778-7af0-54ce-b6ca-cf7b53cf1c14","New Post","feminist next door","emrazz.bsky.social","I believe it shows up on their credit card statements as “removal service”","2025-04-04T03:00:52.520Z"
"anagha00@umd.edu","8613a68c-779a-57a8-b2f5-8ff060b5f327","New Post","NBC News","nbcnews.com","The CEO of a California-based financial services company faces a federal assault charge for allegedly choking a man while on a Virgin Voyages cruise ship.","2025-04-03T19:30:07Z"
"anagha00@umd.edu","861782d0-9dab-5d93-b2d8-0e7280a82486","New Post","""Science Friday ""","scifri.bsky.social","Could we see a preventative pancreatic cancer vaccine in our lifetime? \n\nLearn more at: www.sciencefriday.com/cancervaccine","2025-04-06T14:14:34.486Z"
"anagha00@umd.edu","863afff2-d4c8-5808-a0a1-69ebc79bb414","New Post","NBC News","nbcnews.com","""An Ohio high school staff member accused of attempting to hire a student to kill her husband has been charged with felony conspiracy, according to a criminal complaint.""","2025-04-05T15:45:05Z"
"anagha00@umd.edu","8659170e-6930-59be-955a-149892aa9663","New Post","NBC News","nbcnews.com","How did the White House calculate the tariffs that President Trump says are levied against the U.S.? NBC News’ Ben Kamisar breaks down the math.","2025-04-04T19:02:02Z"
"anagha00@umd.edu","869cb804-2612-5f01-9607-32c5f92d8611","New Post","feminist next door","emrazz.bsky.social","Dude is just casually applauding a fire sale","2025-04-06T15:40:28.801Z"
"anagha00@umd.edu","86d468ee-5103-58f2-9372-6058cd327ebf","New Post","NBC News","nbcnews.com","""NEW: Far-right activist Laura Loomer met with President Trump, VP Vance and National Security Adviser Mike Waltz on Wednesday, sources tell NBC News.\n\nLoomer pressed Trump to fire members of his national security staff, and Waltz defended them, according to one of the sources.""","2025-04-03T15:51:21Z"
"anagha00@umd.edu","86dc9cbe-d6fd-5cf3-8b37-f1187bbf72a1","New Post","NBC News","nbcnews.com","""Frigid temperatures still gripped much of the United States on Wednesday as 55 million people in parts of the Midwest, Mid-Atlantic, and Southeast remain under frost and freeze alerts. ""","2025-04-08T14:01:55Z"
"anagha00@umd.edu","86f5cb94-ff0c-5710-9097-b63edcfc2e86","New Post","feminist next door","emrazz.bsky.social","🥹","2025-04-06T05:53:40.066Z"
"anagha00@umd.edu","870a74cb-5960-5a87-abad-8c5cb74eb8f0","New Post","Pop Base","popbase.tv","""‘The White Lotus’ Season 3 finale originally featured a sex scene between Piper and Zion, Mike White reveals.""","2025-04-08T12:44:23.511Z"
"anagha00@umd.edu","875fbe46-abd3-5377-97b4-eb5abb34c1cc","New Post","feminist next door","emrazz.bsky.social","One of the worst tornado outbreaks in recent memory is currently tearing through the southern US. This is going to continue for several days. People are currently trapped. People are already dead. Trump has frozen FEMA relief funds and cancelled the non-English emergency alert translation system.","2025-04-03T07:24:52.113Z"
"anagha00@umd.edu","87ef44d2-dcde-556f-b63a-ab1f02a53a06","Reposted by @nbcnews.com","Sahil Kapur","sahilkapur.bsky.social","Conservative group Club For Growth warns House & Senate Republicans of “volatile economic impact caused by tariffs.”\n\n“What do these Executive Actions on tariffs mean for Congress? Republicans are likely to lose their majorities in the midterm elections unless immediate pro-growth action is taken.”","2025-04-03T13:59:57.658Z"
"anagha00@umd.edu","8849eb3c-db0e-5ce4-ae3c-29c8f0efe4dc","New Post","NBC News","nbcnews.com","""BREAKING: President Trump is expected to extend the deadline for TikTok to find a U.S. buyer or face a ban, according to a source familiar with the plans.""","2025-04-04T17:38:46Z"
"anagha00@umd.edu","88d62d34-1c6f-5757-b467-fd5833798a19","New Post","NBC News","nbcnews.com","""In this new world order, the U.S. has applied the same tariff to the U.K. as it has to the Taliban rulers of Afghanistan. The European Union, meanwhile, has a higher rate than North Korea.""","2025-04-07T13:30:07Z"
"anagha00@umd.edu","8aa46236-28a0-5b9d-8c93-894a406db9dc","Reposted by @emrazz.bsky.social","i’m your huckaberry","tylerhuckabee.bsky.social","""chat, is there anything in christianity about forgiving the people who killed your son""","2025-04-06T02:33:06.839Z"
"anagha00@umd.edu","8b442aee-7151-57f7-b45c-66dccb9edd34","New Post","NBC News","nbcnews.com","""The decision means the deep-blue, Houston-based congressional seat will be vacant for roughly eight months.""","2025-04-08T00:45:05Z"
"anagha00@umd.edu","8b82d5dc-7825-5152-9be0-6c38491ce051","New Post","NBC News","nbcnews.com","""White House press secretary Karoline Leavitt addresses the public spat between Elon Musk and Trump's top trade adviser, Peter Navarro, over tariffs.""","2025-04-08T19:45:52Z"
"anagha00@umd.edu","8ba361c3-4fe6-5ba2-9166-d80965f45a69","New Post","NBC News","nbcnews.com","""JPMorgan Chase CEO Jamie Dimon said tariffs announced by President Trump will likely boost prices on both domestic and imported goods, weighing down a U.S. economy that had already been slowing.""","2025-04-07T11:44:39Z"
"anagha00@umd.edu","8bf60f0f-0271-544a-83cb-35027740045e","Reposted by @nbcnews.com","sara g miller","saragmiller.bsky.social","""The exodus of top talent at the FDA’s Center for Biologics Evaluation and Research could hobble the agency’s ability to approve new vaccines and a wide range of other drugs.\n\nThe administration “has left us decapitated,' one former FDA official said. \n\nby @berkeleyjr.bsky.social""","2025-04-04T18:29:07.696Z"
"anagha00@umd.edu","8c062acd-fd77-5279-a5c5-16ca684db927","New Post","NBC News","nbcnews.com","""President Trump offered support to French far-right leader Marine Le Pen on Thursday after a Paris court earlier this week convicted her and two dozen figures from her party of embezzling E.U. funds. ""","2025-04-04T09:54:13Z"
"anagha00@umd.edu","8d5b0446-0ef8-59a6-ad4b-43a2c1389754","New Post","NBC News","nbcnews.com","""The Department of Health and Human Services gutted key groups that had been successful in helping Americans quit smoking.\n\nThis is a """"gift to Big Tobacco"""" a former CDC director said. ""","2025-04-04T22:15:09Z"
"anagha00@umd.edu","8d91b7fa-52fb-5840-8381-4e01867b963b","New Post","feminist next door","emrazz.bsky.social","Didn’t we already find this out? Are you looking for an employee ID or","2025-04-05T03:37:22.894Z"
"anagha00@umd.edu","8f59288b-3375-5217-841b-00ac86dae970","New Post","NBC News","nbcnews.com","Trump is set to meet with some of the holdouts at the White House on Tuesday afternoon as Speaker Mike Johnson eyes a vote this week.","2025-04-08T17:30:09Z"
"anagha00@umd.edu","8f899586-896c-57ef-a66a-1890b91dcf59","New Post","NBC News","nbcnews.com","""The sneaker industry is a $70 billion-a-year enterprise.\n\nAnd with almost no sneakers manufactured in America, the latest tariffs Trump has imposed have put the future of many small sneaker companies in jeopardy. ""","2025-04-08T11:50:05Z"
"anagha00@umd.edu","8fc6fcc0-da83-5d5d-9e42-639096a3c534","New Post","NBC News","nbcnews.com","""NEW: The maker of Chrysler, Jeep and Ram vehicles tells union workers in Windsor, Ontario that it would shut down an assembly plant there for two weeks beginning on April 7 because of President Trump's tariffs, according to the Toronto Star. ""","2025-04-03T14:12:15Z"
"anagha00@umd.edu","907ecda9-5361-5bd7-94bb-47bf04999fcb","New Post","NBC News","nbcnews.com","The Pittsburgh Pirates have angered the family of the late Roberto Clemente by removing a sign honoring the franchise icon on the right-field wall at PNC Park.","2025-04-07T00:00:09Z"
"anagha00@umd.edu","90b86c8d-bb4d-51a8-87d9-40ef62915fc8","New Post","Pop Base","popbase.tv","Disney has paused development on the ‘Tangled’ live-action. (via THR)","2025-04-03T19:59:20.490Z"
"anagha00@umd.edu","9194243b-fbfc-5bc1-8fc5-7f3d996d1f62","New Post","NBC News","nbcnews.com","Madonna is putting her decades-long feud with Elton John behind her.","2025-04-08T07:15:05Z"
"anagha00@umd.edu","92511be6-2b1b-519c-ad2b-cf971002a094","New Post","NBC News","nbcnews.com","""A Nevada man who was arrested after seven tigers were seized from his home said they were his """"emotional support animals.""""""","2025-04-07T16:45:05Z"
"anagha00@umd.edu","94122500-8fc1-5973-b45b-0bd60fba14ae","New Post","NBC News","nbcnews.com","""'Saturday Night Live' wondered aloud, as some economists have, whether President Trump's unprecedented tariffs will plunge the nation into economic despair.""","2025-04-06T13:00:09Z"
"anagha00@umd.edu","947f45cd-3fa3-5c50-bfa0-a06a1670ccc0","Reposted by @nbcnews.com","NBC4 Washington","nbcwashington.com","The Senate dived into contentious debate Friday on a budget plan critical to Republican efforts to pass trillions of dollars in tax cuts. Democrats say the cuts will disproportionately benefit the wealthy and slash programs like Medicaid.","2025-04-04T18:30:58.070Z"
"anagha00@umd.edu","9482ac82-5e6d-5921-8ac5-9f419d5c8484","New Post","NBC News","nbcnews.com","""BREAKING: Russell Brand has been charged with rape and sexual assault, according to London’s Metropolitan Police. nbcnews.to/4jhQQL9""","2025-04-04T13:36:39Z"
"anagha00@umd.edu","94d5be47-dbb1-5a1d-9544-a47a1ee9ec12","New Post","NBC News","nbcnews.com","YouTube baby whisperer Ms. Rachel has welcomed her second child — a baby girl.","2025-04-08T17:15:07Z"
"anagha00@umd.edu","968fcb60-623c-5f8b-8755-317e6713b808","New Post","NBC News","nbcnews.com","""BREAKING: Dow down 1,600+ points in early Monday trading, now down 5,500+ in over past three market days. \n\nnbcnews.to/4ig3LwA""","2025-04-07T13:51:54Z"
"anagha00@umd.edu","96947442-3c82-5d0c-93d3-867c97b486f5","Reposted by @emrazz.bsky.social","Bruce Wilson","brucewilson.bsky.social","...and this is why Trump just destroyed your 401(k).","2025-04-07T11:20:50.731Z"
"anagha00@umd.edu","98a71ded-e244-599b-ab08-8d490f9c3c2b","Reposted by @emrazz.bsky.social","emily quinn","threnody.bsky.social","i don’t claim to know what specifically the best use of people’s time is but debating “is ____ cringe?” with what appears to be genuine anger on the niche microblog site has to be pretty far down the list of options.","2025-04-06T01:10:58.651Z"
